,tags,Allen_electronegativity_A,E_vacum_level_A,gap_dir_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,gap_dir_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type,Ecc,Evv,Ecv,Etotal,Allen_elec_diff,Ecc_Ecv_diff,Type_Allen_010,Type_Allen_010_diff_06,A-CBM,A-VBM,B-CBM,B-VBM,A-band gap,B-band gap,Low X(H2),Low X(O2)
6497,WF5-2dm-4702/MnBr2-2dm-3606,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.404358252,2.169,FALSE,-3.1609,-7.2941,3.851835,3.85183615,23.107331,90,90,119.9999987,Type-II_B,2.5136000000000003,0.17490000000000006,1.6196000000000002,4.3081000000000005,1.515143024,0.8940000000000001,Z-scheme_B,Z-scheme_B,,,,,,,,
6498,WF5-2dm-4702/Bi2Te2Se-2dm-4819,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.183128935,3.721,FALSE,-4.4877,-5.8598,4.304155,4.304156487,27.387606,90,90,60.00000374,Type-II_B,1.1867999999999999,1.6092000000000004,0.1852999999999998,2.9813,1.736372341,1.0015,Z-scheme_B,Z-scheme_B,,,,,,,,
6499,WF5-2dm-4702/Bi2Te3-2dm-4406,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.119205791,3.886,FALSE,-4.3906,-5.8357,4.390405,4.390405888,27.568998,90,90,59.99999916,Type-II_B,1.2839,1.6333000000000002,0.1612,3.0784000000000002,1.800295485,1.1227,Z-scheme_B,Z-scheme_B,,,,,,,,
6501,WF5-2dm-4702/HfBrN-2dm-4609,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.579865264,2.721,TRUE,-3.6349,-6.8806,3.559545,4.099471,25.912778,90,90,90,Type-II_B,2.0396,0.5884,1.2061000000000002,3.8341000000000003,1.3396360120000002,0.8334999999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6502,WF5-2dm-4702/IrBr3-2dm-3663,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.396897082,2.064,FALSE,-3.6744,-6.7672,6.412737005,6.412735932,22.782597,90,90,119.9971717,Type-II_B,2.0001,0.7018000000000004,1.0926999999999998,3.7946000000000004,1.522604194,0.9074000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
6506,WF5-2dm-4702/Bi2Te2S-2dm-3473,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.225222601,3.798,FALSE,-4.4736,-5.9164,4.265416,4.265416835,27.069458,90,90,59.99999096,Type-II_B,1.2008999999999999,1.5526,0.24190000000000023,2.9954,1.694278675,0.9589999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6512,WF5-2dm-4702/Ba(BSe3)2-2dm-4261,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.349290662,1.699,FALSE,-2.6934,-5.8985,6.868421395,6.868421286,22.879151,90,90,112.1569886,Type-II_B,2.9811,1.5705,0.2240000000000002,4.775600000000001,1.570210614,2.7571,Z-scheme_B,Z-scheme_B,,,,,,,,
6521,WF5-2dm-4702/CuBr-2dm-3517,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,Type-II_B,2.4628,1.0863000000000005,0.7081999999999997,4.257300000000001,1.5349751170000001,1.7546000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
6524,WF5-2dm-4702/CuTe2I-2dm-5239,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.218082663,2.359,FALSE,-4.0904,-5.8118,5.167785,8.43491,23.272398,90,90,90,Type-II_B,1.5841000000000003,1.6572000000000005,0.13729999999999976,3.3786000000000005,1.701418613,1.4468000000000005,Z-scheme_B,Z-scheme_B,,,,,,,,
6527,WF5-2dm-4702/AuBr-2dm-4576,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,Type-II_B,2.5878,1.4212000000000007,0.3732999999999995,4.382300000000001,1.6738282410000003,2.2145000000000006,Z-scheme_B,Z-scheme_B,,,,,,,,
6528,WF5-2dm-4702/VCl2-2dm-3622,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,Type-II_B,3.3266,1.0497000000000005,0.7447999999999997,5.1211,1.339003565,2.5818000000000003,Z-scheme_B,Z-scheme_B,,,,,,,,
6529,WF5-2dm-4702/CuTe2Cl-2dm-4859,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.344125054,2.198,FALSE,-4.0744,-5.8081,5.062996,8.046545,22.718205,90,90,90,Type-II_B,1.6001000000000003,1.6609000000000007,0.1335999999999995,3.3946000000000005,1.575376222,1.4665000000000008,Z-scheme_B,Z-scheme_B,,,,,,,,
6534,WF5-2dm-4702/HfTeSe4-2dm-4723,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.276049764,2.42,FALSE,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,Type-II_B,1.2083000000000004,1.4297000000000004,0.3647999999999998,3.0028000000000006,1.643451512,0.8435000000000006,Z-scheme_B,Z-scheme_B,,,,,,,,
6535,WF5-2dm-4702/GeI2-2dm-3455,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.11217965,2.576,FALSE,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,Type-II_B,2.1009,1.0633,0.7312000000000003,3.8954000000000004,1.8073216260000002,1.3697,Z-scheme_B,Z-scheme_B,,,,,,,,
6536,WF5-2dm-4702/ZnI2-2dm-4716,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.486573761,2.518,FALSE,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,Type-II_B,1.8978000000000002,0.6999000000000004,1.0945999999999998,3.6923000000000004,1.4329275150000003,0.8032000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
6537,WF5-2dm-4702/MnI2-2dm-3728,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.174099874,2.701,FALSE,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,Type-II_B,2.4672,0.9950999999999999,0.7994000000000003,4.2617,1.7454014020000002,1.6677999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6539,WF5-2dm-4702/GaSe-2dm-3530,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.325840722,2.697,FALSE,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,Type-II_B,2.0822000000000003,1.0740000000000007,0.7204999999999995,3.8767000000000005,1.593660554,1.3617000000000008,Z-scheme_B,Z-scheme_B,,,,,,,,
6540,WF5-2dm-4702/CdI2-2dm-4402,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.514443922,2.391,FALSE,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,Type-II_B,2.0845000000000002,0.44930000000000003,1.3452000000000002,3.8790000000000004,1.4050573540000002,0.7393000000000001,Z-scheme_B,Z-scheme_B,,,,,,,,
6541,WF5-2dm-4702/InSe-2dm-3756,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.238376122,2.038,FALSE,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,Type-II_B,2.2155,1.4082,0.3863000000000003,4.01,1.681125154,1.8291999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6543,WF5-2dm-4702/GaTe-2dm-3099,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.161103034,3.021,FALSE,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,Type-II_B,2.0581,1.6931000000000003,0.10139999999999993,3.8526000000000002,1.7583982420000002,1.9567,Z-scheme_B,Z-scheme_B,,,,,,,,
6546,WF5-2dm-4702/Cu2WS4-2dm-4517,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.303892619,2.057,FALSE,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,Type-II_B,1.8022,1.0869,0.7076000000000002,3.5967000000000002,1.6156086570000001,1.0945999999999998,Z-scheme_B,Z-scheme_B,,,,,,,,
6552,WF5-2dm-4702/GaS-2dm-3608,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.434099539,2.967,FALSE,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,Type-II_B,2.1196,0.6264000000000003,1.1681,3.9141000000000004,1.485401737,0.9515000000000002,Z-scheme_B,Z-scheme_B,,,,,,,,
6555,WF5-2dm-4702/SnO-2dm-3088,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,3.083944728,2.79,FALSE,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,Type-II_B,2.8938,1.7325,0.062,4.6883,0.835556548,2.8318,Z-scheme_B,Z-scheme_B,,,,,,,,
6556,WF5-2dm-4702/P-2dm-3043,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.252701054,2.221,FALSE,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,Type-II_B,1.7089000000000003,0.7116000000000007,1.0828999999999995,3.5034000000000005,1.666800222,0.6260000000000008,Z-scheme_B,Z-scheme_B,,,,,,,,
6557,WF5-2dm-4702/Cu2WSe4-2dm-3107,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.221085527,1.954,FALSE,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,Type-II_B,1.8978000000000002,1.6660000000000004,0.12849999999999984,3.6923000000000004,1.698415749,1.7693000000000003,Z-scheme_B,Z-scheme_B,,,,,,,,
6561,WF5-2dm-4702/TeRhCl-2dm-3467,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.152458376,2.769,TRUE,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,Type-II_B,1.5259999999999998,1.0244,0.7701000000000002,3.3205,1.7670429000000003,0.7558999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6562,WF5-2dm-4702/VI2-2dm-3251,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.173133607,2.612,FALSE,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,Type-II_B,3.1235,1.3357,0.4588000000000001,4.918,1.746367669,2.6647,Z-scheme_B,Z-scheme_B,,,,,,,,
6564,WF5-2dm-4702/GaS-2dm-4063,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.433783624,2.954,FALSE,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,Type-II_B,2.2274000000000003,0.6679000000000004,1.1265999999999998,4.0219000000000005,1.485717652,1.1008000000000004,Z-scheme_B,Z-scheme_B,,,,,,,,
6566,WF5-2dm-4702/GeS2-2dm-3352,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.281027444,2.282,FALSE,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,Type-II_B,1.8222,1.1772,0.6173000000000002,3.6167000000000002,1.6384738320000003,1.2048999999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6567,WF5-2dm-4702/CaO2-2dm-4188,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,3.422496975,1.316,FALSE,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,Type-II_B,4.1534,1.1447000000000003,0.6497999999999999,5.947900000000001,0.49700430100000004,3.5036000000000005,Z-scheme_B,Z-scheme_B,,,,,,,,
6571,WF5-2dm-4702/GaN-2dm-2992,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.732714166,1.291,FALSE,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,Type-II_B,3.1187,1.4518000000000004,0.3426999999999998,4.9132,1.18678711,2.7760000000000002,Z-scheme_B,Z-scheme_B,,,,,,,,
6573,WF5-2dm-4702/TaI2O-2dm-3609,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.537340221,2.642,FALSE,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,Type-II_B,1.8014999999999999,1.7762000000000002,0.018299999999999983,3.596,1.382161055,1.7832,Z-scheme_B,Z-scheme_B,,,,,,,,
6577,WF5-2dm-4702/Cu2SO4-2dm-3586,3.919501276,1.768,FALSE,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,2.957806259,1.44,FALSE,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,Type-II_B,3.1337,1.1617000000000006,0.6327999999999996,4.9282,0.9616950170000003,2.5009000000000006,Z-scheme_B,Z-scheme_B,,,,,,,,
6580,Ag2SO4-2dm-4885/TiMn2O6-2dm-4397,2.909470637,1.433,FALSE,-3.2547,-6.9291,4.952409,6.286010538,21.762309,90,90,113.1988299,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,Type-II_A,2.9915999999999996,2.6576000000000004,0.6828000000000003,6.332000000000001,-0.171900411,2.3087999999999993,Z-scheme_A,Z-scheme_A,,,,,,,,
6590,Ag2SO4-2dm-4885/AuO2F-2dm-4797,2.909470637,1.433,FALSE,-3.2547,-6.9291,4.952409,6.286010538,21.762309,90,90,113.1988299,3.174905366,1.66,FALSE,-5.7171,-7.9989,3.831025,6.947884,22.082157,90,90,90,Type-II_A,2.4624,1.0697999999999999,1.2119999999999997,4.744199999999999,-0.265434729,1.2504000000000004,Z-scheme_A,Z-scheme_A,,,,,,,,
6681,Ag2SO4-2dm-4885/V2CoO6-2dm-3124,2.909470637,1.433,FALSE,-3.2547,-6.9291,4.952409,6.286010538,21.762309,90,90,113.1988299,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,2.852,1.7515,0.8224,5.4259,-0.156397043,2.0296,Z-scheme_A,Z-scheme_A,,,,,,,,
6785,TiMn2O6-2dm-4397/AsI3-2dm-5507,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.338189238,2.467,FALSE,-3.9025,-6.7823,7.187054,7.187053703,23.36313,90,90,59.99999864,Type-II_B,2.3438,2.8044000000000002,0.5360000000000005,5.684200000000001,0.7431818099999998,1.8077999999999994,Z-scheme_B,Z-scheme_B,,,,,,,,
6788,TiMn2O6-2dm-4397/SnSe2-2dm-4715,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.322136442,2.62,FALSE,-5.1507,-6.59,3.851815,3.851815061,23.192878,90,90,119.9999909,Type-II_B,1.0956000000000001,2.9967000000000006,0.3437000000000001,4.436000000000001,0.7592346059999997,0.7519,Z-scheme_B,Z-scheme_B,,,,,,,,
6791,TiMn2O6-2dm-4397/NiBr2-2dm-3741,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.40840295,2.244,FALSE,-4.074,-7.3548,3.646047,3.646047834,22.803043,90,90,59.9999985,Type-II_B,2.1723,2.2319000000000004,1.1085000000000003,5.512700000000001,0.6729680979999997,1.0637999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6794,TiMn2O6-2dm-4397/BiIO-2dm-3710,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.77269196,3.812,FALSE,-4.6628,-6.9529,4.012014,4.012014,26.221992,90,90,90,Type-II_B,1.5835,2.633800000000001,0.7065999999999999,4.923900000000001,0.3086790879999999,0.8769,Z-scheme_B,Z-scheme_B,,,,,,,,
6796,TiMn2O6-2dm-4397/CuSe2Br-2dm-4942,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.400343043,1.792,FALSE,-4.6723,-6.3575,4.908693,7.754917,23.08857,90,90,90,Type-II_B,1.5739999999999998,3.2292000000000005,0.11120000000000019,4.9144000000000005,0.6810280049999999,1.4627999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6798,TiMn2O6-2dm-4397/BiI3-2dm-3628,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.313024995,2.437,FALSE,-3.8473,-7.0898,7.596411,7.596411333,23.704174,90,90,59.9999971,Type-II_B,2.3989999999999996,2.4969,0.8435000000000006,5.7394,0.7683460529999997,1.555499999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6802,TiMn2O6-2dm-4397/Bi2TeSe2-2dm-4503,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.244189767,3.637,FALSE,-4.7558,-6.4206,4.23207,4.232069387,27.475999,90,90,60.00001084,Type-II_B,1.4905,3.1661,0.17430000000000057,4.830900000000001,0.8371812809999999,1.3161999999999994,Z-scheme_B,Z-scheme_B,,,,,,,,
6803,TiMn2O6-2dm-4397/MnBr2-2dm-3606,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.404358252,2.169,FALSE,-3.1609,-7.2941,3.851835,3.85183615,23.107331,90,90,119.9999987,Type-II_B,3.0854,2.2926,1.0478000000000005,6.425800000000001,0.6770127959999996,2.0375999999999994,Z-scheme_B,Z-scheme_B,,,,,,,,
6806,TiMn2O6-2dm-4397/RhBr3-2dm-3618,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.356651834,2.164,FALSE,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90,90,120.0004573,Type-II_B,1.8910999999999998,2.3422,0.9982000000000006,5.2315000000000005,0.7247192139999998,0.8928999999999991,Z-scheme_B,Z-scheme_B,,,,,,,,
6807,TiMn2O6-2dm-4397/HfBrN-2dm-4609,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.579865264,2.721,TRUE,-3.6349,-6.8806,3.559545,4.099471,25.912778,90,90,90,Type-II_B,2.6113999999999997,2.7061,0.6343000000000005,5.9518,0.5015057839999999,1.9770999999999992,Z-scheme_B,Z-scheme_B,,,,,,,,
6808,TiMn2O6-2dm-4397/IrBr3-2dm-3663,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.396897082,2.064,FALSE,-3.6744,-6.7672,6.412737005,6.412735932,22.782597,90,90,119.9971717,Type-II_B,2.5719,2.8195000000000006,0.5209000000000001,5.9123,0.6844739659999997,2.0509999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6810,TiMn2O6-2dm-4397/Bi2Se3-2dm-4453,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.308254936,3.465,FALSE,-5.0144,-6.4708,4.151019,4.151020198,27.040325,90,90,60.00000158,Type-II_B,1.2318999999999996,3.115900000000001,0.22449999999999992,4.5723,0.7731161119999999,1.0073999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6811,TiMn2O6-2dm-4397/B2S3-2dm-3796,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.483401917,1.474,TRUE,-4.2545,-7.1446,5.456369,5.456369106,20.011837,90,90,59.99999458,Type-II_B,1.9917999999999996,2.442100000000001,0.8982999999999999,5.3322,0.5979691309999997,1.0934999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6816,TiMn2O6-2dm-4397/SnClF-2dm-5132,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.949424838,3.182,FALSE,-3.7608,-7.2759,3.954906,3.954906,25.145386,90,90,90,Type-II_B,2.4854999999999996,2.3108000000000004,1.0296000000000003,5.825900000000001,0.13194620999999973,1.4558999999999993,Z-scheme_B,Z-scheme_B,,,,,,,,
6822,TiMn2O6-2dm-4397/CuSe2Cl-2dm-4225,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,Type-II_B,1.5505999999999993,3.1823000000000006,0.15810000000000013,4.891,0.6345109139999998,1.3924999999999992,Z-scheme_B,Z-scheme_B,,,,,,,,
6824,TiMn2O6-2dm-4397/IrCl3-2dm-3776,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.536122635,2.173,FALSE,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,Type-II_B,2.5374999999999996,2.3082000000000003,1.0322000000000005,5.8779,0.5452484129999999,1.5052999999999992,Z-scheme_B,Z-scheme_B,,,,,,,,
6827,TiMn2O6-2dm-4397/CuBr-2dm-3517,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,Type-II_B,3.0345999999999997,3.2040000000000006,0.13640000000000008,6.375,0.6968448889999999,2.8981999999999997,Z-scheme_B,Z-scheme_B,,,,,,,,
6834,TiMn2O6-2dm-4397/VCl2-2dm-3622,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,Type-II_B,3.8983999999999996,3.1674000000000007,0.17300000000000004,7.2388,0.5008733369999998,3.7253999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6841,TiMn2O6-2dm-4397/GeI2-2dm-3455,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.11217965,2.576,FALSE,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,Type-II_B,2.6727,3.181,0.15940000000000065,6.0131000000000006,0.969191398,2.513299999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6842,TiMn2O6-2dm-4397/ZnI2-2dm-4716,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.486573761,2.518,FALSE,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,Type-II_B,2.4696,2.8176000000000005,0.5228000000000002,5.8100000000000005,0.594797287,1.9467999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
6843,TiMn2O6-2dm-4397/MnI2-2dm-3728,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.174099874,2.701,FALSE,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,Type-II_B,3.0389999999999997,3.1128,0.2276000000000007,6.3794,0.9072711739999999,2.811399999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6844,TiMn2O6-2dm-4397/InSe-2dm-3459,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.234884542,3.053,FALSE,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90,90,60.00000225,Type-II_B,2.0209,3.0520000000000005,0.2884000000000002,5.361300000000001,0.8464865059999997,1.7325,Z-scheme_B,Z-scheme_B,,,,,,,,
6845,TiMn2O6-2dm-4397/GaSe-2dm-3530,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.325840722,2.697,FALSE,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,Type-II_B,2.654,3.191700000000001,0.14869999999999983,5.994400000000001,0.7555303259999997,2.5053,Z-scheme_B,Z-scheme_B,,,,,,,,
6846,TiMn2O6-2dm-4397/CdI2-2dm-4402,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.514443922,2.391,FALSE,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,Type-II_B,2.6563,2.567,0.7734000000000005,5.996700000000001,0.566927126,1.8828999999999994,Z-scheme_B,Z-scheme_B,,,,,,,,
6848,TiMn2O6-2dm-4397/HfS3-2dm-3809,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.411436747,3.487,FALSE,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,Type-II_B,1.6505999999999998,3.0048000000000004,0.33560000000000034,4.9910000000000005,0.6699343009999996,1.3149999999999995,Z-scheme_B,Z-scheme_B,,,,,,,,
6852,TiMn2O6-2dm-4397/Cu2WS4-2dm-4517,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.303892619,2.057,FALSE,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,Type-II_B,2.3739999999999997,3.2046,0.1358000000000006,5.7144,0.7774784289999999,2.238199999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
6857,TiMn2O6-2dm-4397/MnCl2-2dm-3745,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.541084905,2.254,FALSE,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,Type-II_B,3.0812999999999997,1.7334000000000005,1.6070000000000002,6.4217,0.5402861429999999,1.4742999999999995,Z-scheme_B,Z-scheme_B,,,,,,,,
6858,TiMn2O6-2dm-4397/GaS-2dm-3608,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.434099539,2.967,FALSE,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,Type-II_B,2.6914,2.7441000000000004,0.5963000000000003,6.0318000000000005,0.6472715089999999,2.0950999999999995,Z-scheme_B,Z-scheme_B,,,,,,,,
6862,TiMn2O6-2dm-4397/P-2dm-3043,3.081371048,2.211,FALSE,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,2.252701054,2.221,FALSE,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,Type-II_B,2.2807,2.829300000000001,0.5110999999999999,5.6211,0.8286699939999997,1.7696,Z-scheme_B,Z-scheme_B,,,,,,,,
