,tags,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type_Allen_010_diff_06
110,Sb-2dm-3356/GeI2-2dm-3455,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,
111,Sb-2dm-3356/ZnI2-2dm-4716,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,
112,Sb-2dm-3356/MnI2-2dm-3728,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,
113,Sb-2dm-3356/InSe-2dm-3459,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.234884542,3.053,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90,90,60.00000225,
114,Sb-2dm-3356/GaSe-2dm-3530,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,
115,Sb-2dm-3356/CdI2-2dm-4402,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,
116,Sb-2dm-3356/InSe-2dm-3756,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,
117,Sb-2dm-3356/HfS3-2dm-3809,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,
118,Sb-2dm-3356/GaTe-2dm-3099,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,
119,Sb-2dm-3356/GeClF-2dm-4252,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90,90,90,
120,Sb-2dm-3356/SnBrF-2dm-3978,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90,90,90,
121,Sb-2dm-3356/Cu2WS4-2dm-4517,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,
122,Sb-2dm-3356/GaSe-2dm-3781,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90,90,120.0000061,
123,Sb-2dm-3356/CuBiO2-2dm-4048,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,
124,Sb-2dm-3356/AuBrO2-2dm-4476,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,
125,Sb-2dm-3356/KH2N-2dm-3412,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,
126,Sb-2dm-3356/MnCl2-2dm-3745,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,
127,Sb-2dm-3356/GaS-2dm-3608,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,
128,Sb-2dm-3356/CuI-2dm-3638,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,
129,Sb-2dm-3356/SbClO-2dm-4179,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Z-scheme_A
130,Sb-2dm-3356/SnO-2dm-3088,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,
131,Sb-2dm-3356/P-2dm-3043,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,
132,Sb-2dm-3356/Cu2WSe4-2dm-3107,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,
133,Sb-2dm-3356/Mn2CrO6-2dm-4419,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,
134,Sb-2dm-3356/BiClO-2dm-3678,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,
135,Sb-2dm-3356/Sn(BiTe2)2-2dm-5176,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90,90,59.99999196,
136,Sb-2dm-3356/TeRhCl-2dm-3467,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,
137,Sb-2dm-3356/VI2-2dm-3251,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,
138,Sb-2dm-3356/Ge(Te2As)2-2dm-3605,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90,90,60.00000417,
139,Sb-2dm-3356/GaS-2dm-4063,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,
140,Sb-2dm-3356/Mn(BiTe2)2-2dm-3199,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,
141,Sb-2dm-3356/GeS2-2dm-3352,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,
142,Sb-2dm-3356/CaO2-2dm-4188,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,
143,Sb-2dm-3356/TiBrN-2dm-3460,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,
144,Sb-2dm-3356/GaGeTe-2dm-4155,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,
145,Sb-2dm-3356/CaO-2dm-3363,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90,90,89.99665201,
146,Sb-2dm-3356/GaN-2dm-2992,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,
147,Sb-2dm-3356/TiNCl-2dm-3655,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,
148,Sb-2dm-3356/TaI2O-2dm-3609,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,
149,Sb-2dm-3356/LiCuO-2dm-4132,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90,90,90,
150,Sb-2dm-3356/Ca2CoO3-2dm-3010,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90,90,57.15536399,
151,Sb-2dm-3356/CuClO2-2dm-5076,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,
152,Sb-2dm-3356/Cu2SO4-2dm-3586,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,
153,Sb-2dm-3356/V2CoO6-2dm-3124,1.984932896,2.178,-3.4443,-5.2783,4.12306,4.123060259,21.522725,90,90,60.00000208,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,
154,MoSe2-2dm-3409/MoS2-2dm-3150,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.24905965,3.384,-4.1206,-6.3517,3.162088,3.162087535,23.12983,90,90,120.0000049,
155,MoSe2-2dm-3409/ZnO-2dm-3277,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.988136719,0.766,-2.8991,-6.184,3.289099,3.289098999,20.634921,90,90,120.0000101,
156,MoSe2-2dm-3409/TeO2-2dm-3164,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.246843171,3.837,-4.2541,-6.4641,3.343942,3.344297,24.161191,90,90,90,
157,MoSe2-2dm-3409/NiS2-2dm-5509,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.327208281,2.605,-5.1097,-6.2052,3.32265,3.322648867,22.374307,90,90,59.99998872,Z-scheme_A
158,MoSe2-2dm-3409/SnS2-2dm-3203,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.471341946,2.858,-5.0142,-7.4137,3.679803,3.679803355,22.955682,90,90,120.0000058,
159,MoSe2-2dm-3409/LiSbO2-2dm-5711,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.214081343,1.622,-2.0706,-5.7146,5.285750949,5.376066524,21.85444,90,90,98.88960352,
160,MoSe2-2dm-3409/WS2-2dm-3749,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.249022243,3.323,-3.7228,-6.0834,3.173754,3.173754356,23.131045,90,90,119.9999963,
161,MoSe2-2dm-3409/TiO2-2dm-3816,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.227378845,2.09,-5.3055,-9.5108,2.988661,2.988661314,21.93527,90,90,60.00001454,Z-scheme_A
162,MoSe2-2dm-3409/SnS-2dm-3338,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,
163,MoSe2-2dm-3409/NiS2-2dm-5050,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,
164,MoSe2-2dm-3409/WSe2-2dm-3594,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.124274421,3.072,-3.3544,-5.4683,3.294968,3.29496714,23.362456,90,90,120.0000086,
165,MoSe2-2dm-3409/SiS-2dm-3240,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.396149292,2.705,-4.3973,-5.6471,3.952752,6.630351,24.071701,90,90,90,
166,MoSe2-2dm-3409/TiNF-2dm-3400,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90,90,90,Z-scheme_A
167,MoSe2-2dm-3409/Mn(SbS2)2-2dm-3170,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.340379513,2.862,-3.3932,-5.4725,3.797719,6.501177552,24.73229,90,90,106.9824782,
168,MoSe2-2dm-3409/Te2Pt-2dm-4255,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,1.963323063,3.051,-3.9731,-5.0001,3.973709,3.973709301,22.725334,90,90,120.0000058,
169,MoSe2-2dm-3409/PdSe2-2dm-3426,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.05884641,1.783,-3.7477,-6.0789,5.684482,5.868625,21.474759,90,90,90,
170,MoSe2-2dm-3409/PtS2-2dm-4136,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.200524318,2.695,-4.4168,-7.0429,3.557728,3.557726783,22.662507,90,90,119.9999927,
171,MoSe2-2dm-3409/SnO2-2dm-5126,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,Z-scheme_A
172,MoSe2-2dm-3409/PtSe2-2dm-3287,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.106503102,2.487,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,
173,MoSe2-2dm-3409/Li2WS4-2dm-5501,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.355701565,1.579,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,
174,MoSe2-2dm-3409/Te2W-2dm-3050,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,
175,MoSe2-2dm-3409/SnSe-2dm-4801,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,
176,MoSe2-2dm-3409/SbF5-2dm-4722,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90,90,90,
177,MoSe2-2dm-3409/Te2Mo-2dm-5370,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90,90,119.9999954,
178,MoSe2-2dm-3409/PdS2-2dm-3017,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.114105188,1.961,-4.0184,-6.2861,5.43846,5.545414,21.258494,90,90,90,
179,MoSe2-2dm-3409/Sb2TeSe2-2dm-3937,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.230129228,3.86,-4.6657,-5.8709,4.117986,4.117985577,27.164394,90,90,59.9999966,
180,MoSe2-2dm-3409/MoN2-2dm-4068,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.564861932,2.169,-6.8279,-7.4793,3.604282,5.525302993,22.496499,90,90,70.96405323,
181,MoSe2-2dm-3409/PtO2-2dm-4178,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90,90,119.9999881,Z-scheme_A
182,MoSe2-2dm-3409/ZnSe-2dm-4928,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.567331215,1.773,-3.1859,-6.6258,4.051328,4.051328,23.024464,90,90,90,
183,MoSe2-2dm-3409/Sn(PS3)2-2dm-5267,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90,90,59.99999857,
184,MoSe2-2dm-3409/AgBiO2-2dm-5528,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90,90,
185,MoSe2-2dm-3409/AgI-2dm-3794,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.185094892,2.85,-3.3361,-6.3876,4.451075,4.451074729,23.640584,90,90,119.9999946,
186,MoSe2-2dm-3409/MoF5-2dm-4729,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.9039528,1.755,-8.3142,-8.7526,3.643951,4.478279,23.786277,90,90,90,
187,MoSe2-2dm-3409/AuClO2-2dm-3945,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90,90,90,Z-scheme_A
188,MoSe2-2dm-3409/Al2Zn2S5-2dm-3288,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.539946506,4.281,-2.8349,-5.3461,3.646636,3.646637007,31.887533,90,90,120.000009,
189,MoSe2-2dm-3409/Te3As2-2dm-5359,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.178027318,3.838,-4.1632,-5.1666,4.036619,4.036618731,27.303248,90,90,59.9999896,
190,MoSe2-2dm-3409/Al2Zn2S5-2dm-2999,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.540017268,4.299,-3.4313,-5.3965,3.641271,3.641271087,31.890956,90,90,120.0000083,
191,MoSe2-2dm-3409/As-2dm-3447,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.210777757,2.097,-3.6278,-4.8758,3.704816,4.680407,22.423865,90,90,90,
192,MoSe2-2dm-3409/AgI-2dm-4861,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.185013386,2.589,-3.2846,-6.4109,4.350368,4.350368,23.624085,90,90,90,
193,MoSe2-2dm-3409/Mg2Al2Se5-2dm-4027,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.268670427,3.939,-3.2131,-5.4725,3.878769,3.878769692,32.800694,90,90,120.0000026,
194,MoSe2-2dm-3409/AgN3-2dm-3449,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.650243418,1.231,-2.6282,-5.7116,5.409575,6.348511,21.248845,90,90,90,
195,MoSe2-2dm-3409/Mg(AlS2)2-2dm-3543,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.422797811,3.878,-2.8871,-6.0035,3.686203,3.686202868,29.038372,90,90,59.99998984,
196,MoSe2-2dm-3409/Ag2SeO4-2dm-3267,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.880608401,1.475,-4.093,-7.1322,4.771557,6.485615546,22.026553,90,90,111.5835033,
197,MoSe2-2dm-3409/Al2Zn2S5-2dm-3191,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.540097735,4.295,-3.203,-5.3796,3.642073,3.642073475,31.894417,90,90,59.99999523,
198,MoSe2-2dm-3409/Al2ZnS4-2dm-3208,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.508125012,3.868,-3.1115,-5.6509,3.657106,3.65710676,28.962192,90,90,59.99998878,
199,MoSe2-2dm-3409/Mg(AlSe2)2-2dm-4113,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.273420117,3.526,-3.296,-5.5381,3.885535,3.885534735,29.62725,90,90,60.00000626,
200,MoSe2-2dm-3409/AgBrO4-2dm-4961,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90,90,90,
201,MoSe2-2dm-3409/AgCl-2dm-5106,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.391668832,2.569,-4.4787,-6.7738,3.690734,3.764571,23.133334,90,90,90,
202,MoSe2-2dm-3409/WF5-2dm-4702,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,Z-scheme_A
203,MoSe2-2dm-3409/Ag2SO4-2dm-4885,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.909470637,1.433,-3.2547,-6.9291,4.952409,6.286010538,21.762309,90,90,113.1988299,
204,MoSe2-2dm-3409/Ge2Te5As2-2dm-3653,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.00582062,5.262,-4.1603,-4.8172,4.117924,4.117924178,33.872384,90,90,119.9999986,
205,MoSe2-2dm-3409/TiMn2O6-2dm-4397,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,
206,MoSe2-2dm-3409/As-2dm-3312,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.210777757,1.771,-3.5758,-5.8068,3.603291,3.603291646,21.287882,90,90,59.99999675,
207,MoSe2-2dm-3409/AsI3-2dm-5507,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.338189238,2.467,-3.9025,-6.7823,7.187054,7.187053703,23.36313,90,90,59.99999864,
208,MoSe2-2dm-3409/AgNO3-2dm-4750,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.057361059,0.95,-2.7082,-6.8287,5.252387,5.25238712,20.973331,90,90,60.00000706,
209,MoSe2-2dm-3409/Al2Te5-2dm-4985,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.091396898,2.677,-3.4877,-5.4417,4.180646,8.306388909,24.078083,90,90,104.5753164,
210,MoSe2-2dm-3409/SnSe2-2dm-4715,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90,90,119.9999909,Z-scheme_A
211,MoSe2-2dm-3409/Bi2Te2S-2dm-4461,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.222796212,3.336,-4.6796,-5.4512,4.251572,4.251741,26.487177,90,90,90,
212,MoSe2-2dm-3409/AgClO4-2dm-3393,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.121303775,1.448,-3.0838,-7.8699,4.804301,4.804301,21.726015,90,90,90,
213,MoSe2-2dm-3409/NiBr2-2dm-3741,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.40840295,2.244,-4.074,-7.3548,3.646047,3.646047834,22.803043,90,90,59.9999985,
214,MoSe2-2dm-3409/Sr(SnAs)2-2dm-4761,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90,90,59.9999839,
215,MoSe2-2dm-3409/AuO2F-2dm-4797,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90,90,90,Z-scheme_A
216,MoSe2-2dm-3409/BiIO-2dm-3710,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.77269196,3.812,-4.6628,-6.9529,4.012014,4.012014,26.221992,90,90,90,
217,MoSe2-2dm-3409/Ca3SiBr2-2dm-4523,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.248722003,1.607,-1.5932,-2.9143,4.531034,5.828534,24.856391,90,90,90,
218,MoSe2-2dm-3409/CuSe2Br-2dm-4942,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.400343043,1.792,-4.6723,-6.3575,4.908693,7.754917,23.08857,90,90,90,
219,MoSe2-2dm-3409/CuTe2Br-2dm-5156,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.297216264,2.155,-4.0989,-5.854,5.128019,8.228238,22.97503,90,90,90,
220,MoSe2-2dm-3409/BiI3-2dm-3628,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.313024995,2.437,-3.8473,-7.0898,7.596411,7.596411333,23.704174,90,90,59.9999971,
221,MoSe2-2dm-3409/Br-2dm-5522,2.126785705,3.111,-3.734,-5.7181,3.295154,3.29515307,23.345233,90,90,120.0000093,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90,90,90,Z-scheme_A
